transaction_id,transaction_qty,unit_price
682682,10,18.0
1885,7,22.5
1393,4,7.5
5596,7,15.0
5858,3,11.25
12259,6,18.75
8812,5,11.25
7145,3,7.5
16193,6,15.0
4809,2,3.75
15536,5,11.25
51897,13,33.75
12553,3,7.5
55872,13,30.0
45193,9,22.5
24292,5,11.25
44642,7,18.75
18882,3,7.5
60097,9,22.5
31437,5,11.25
22228,4,7.5
46930,6,15.0
12381,2,3.75
76850,9,22.5
40676,5,11.25
41407,5,11.25
58426,7,15.0
45719,5,11.25
47109,5,11.25
64778,8,15.0
49855,4,11.25
17316,1,3.75
53151,5,11.25
17955,2,3.75
112369,8,22.5
58044,3,11.25
39952,2,7.5
20185,2,3.75
104729,7,18.75
107832,8,18.75
110505,6,18.75
45603,3,7.5
209688,15,33.75
95457,7,15.0
121770,7,18.75
75148,5,11.25
128531,6,18.75
79584,4,11.25
27050,1,3.75
81729,4,11.25
84131,5,11.25
172816,10,22.5
88348,4,11.25
120041,6,15.0
152701,8,18.75
62411,3,7.5
94592,5,11.25
96535,5,11.25
65747,4,7.5
133872,6,15.0
136376,5,15.0
103825,6,11.25
248535,11,26.25
220326,7,22.5
149166,6,15.0
190437,9,18.75
154016,6,15.0
118186,4,11.25
40117,1,3.75
572191,22,52.5
208145,6,18.75
168903,8,15.0
171899,6,15.0
349240,11,30.0
223488,8,18.75
90507,4,7.5
228956,8,18.75
138871,6,11.25
189928,5,15.0
192553,5,15.0
194825,6,15.0
147955,5,11.25
200481,5,15.0
202186,6,15.0
51303,1,3.75
104598,4,7.5
317270,10,22.5
374688,10,26.25
433862,13,30.0
218949,5,15.0
443606,10,30.0
167989,6,11.25
227809,7,15.0
115413,3,7.5
468295,9,30.0
59446,1,3.75
421764,10,26.25
426676,11,26.25
310122,7,18.75
314483,8,18.75
636793,15,37.5
451991,9,26.25
327180,6,18.75
397625,11,22.5
335613,9,18.75
749838,15,41.25
418843,8,22.5
211907,5,11.25
645409,16,33.75
580592,12,30.0
293441,6,15.0
593506,13,30.0
300221,6,15.0
302521,5,15.0
460441,9,22.5
622290,15,30.0
471125,8,22.5
475808,10,22.5
239350,5,11.25
647448,12,30.0
245977,6,11.25
497999,9,22.5
588051,10,26.25
594716,9,26.25
172606,3,7.5
697891,12,30.0
882529,16,37.5
716209,13,30.0
361134,6,15.0
1006869,15,41.25
556477,9,22.5
843613,12,33.75
1045489,18,41.25
575770,10,22.5
1070459,16,41.25
295079,6,11.25
994020,15,37.5
603432,8,22.5
1019562,17,37.5
824778,11,30.0
729014,11,26.25
841674,13,30.0
637464,10,22.5
641969,8,22.5
434512,6,15.0
986497,16,33.75
996108,13,33.75
893049,12,30.0
449307,6,15.0
341320,6,11.25
1360,8,17.0
1677,3,8.5
4316,4,12.75
11564,9,25.5
10049,5,17.0
2794,2,4.25
14213,5,17.0
16377,8,17.0
18888,5,17.0
15737,5,12.75
23101,6,17.0
19131,4,12.75
34409,9,21.25
37741,8,21.25
33171,7,17.0
17344,4,8.5
28088,4,12.75
20122,2,8.5
42295,6,17.0
56599,9,21.25
35236,5,12.75
37272,4,12.75
51090,6,17.0
27214,3,8.5
41791,5,12.75
73301,6,21.25
45604,5,12.75
31640,4,8.5
48878,5,12.75
16666,2,4.25
16999,1,4.25
52959,5,12.75
108397,8,25.5
37407,2,8.5
96213,8,21.25
20148,2,4.25
102108,8,21.25
41959,2,8.5
64908,5,12.75
132287,9,25.5
45745,4,8.5
92887,8,17.0
143154,10,25.5
176086,11,29.75
102444,7,17.0
52495,3,8.5
53761,3,8.5
82371,3,12.75
140518,7,21.25
231055,12,34.0
88205,5,12.75
119503,6,17.0
152073,7,21.25
124217,6,17.0
126913,6,17.0
129194,4,17.0
164020,7,21.25
100642,5,12.75
170363,9,21.25
242572,10,29.75
177142,5,21.25
288171,13,34.0
147016,6,17.0
111960,4,12.75
190230,8,21.25
155013,7,17.0
275444,8,29.75
201428,9,21.25
40966,1,4.25
249669,10,25.5
211192,7,21.25
214575,8,21.25
131136,4,12.75
176871,6,17.0
135690,5,12.75
136868,4,12.75
373096,11,34.0
237263,7,21.25
191984,7,17.0
194971,6,17.0
246473,7,21.25
300122,10,25.5
152432,6,12.75
463196,13,38.25
156757,4,12.75
370509,9,29.75
214107,5,17.0
215842,8,17.0
164109,5,12.75
221064,6,17.0
337245,10,25.5
228165,4,17.0
462874,11,34.0
292933,9,21.25
296911,7,21.25
301246,7,21.25
183387,6,12.75
431916,10,29.75
188542,6,12.75
318687,8,21.25
387285,9,25.5
392737,10,25.5
331927,6,21.25
268473,6,17.0
204267,4,12.75
345601,10,21.25
419268,7,25.5
354790,7,21.25
501508,10,29.75
217958,5,12.75
439986,9,25.5
73852,2,4.25
224982,5,12.75
379452,9,21.25
767535,13,42.5
466509,8,25.5
393355,7,21.25
318067,6,17.0
239647,5,12.75
809118,18,42.5
408773,8,21.25
498874,7,25.5
925504,18,46.75
936634,17,46.75
429848,8,21.25
523315,9,25.5
531098,11,25.5
982156,17,46.75
362559,7,17.0
641565,12,29.75
927240,17,42.5
655982,12,29.75
759294,13,34.0
480803,8,21.25
582828,8,25.5
689433,11,29.75
695646,8,29.75
905777,14,38.25
1121889,17,46.75
309212,5,12.75
935747,13,38.25
735952,11,29.75
743696,11,29.75
428614,6,17.0
1300398,16,51.0
1205495,16,46.75
442901,7,17.0
782024,10,29.75
1125554,16,42.5
682060,8,25.5
1277,13,30.0
3359,5,15.0
2807,3,7.5
9162,8,18.75
12473,7,18.75
2843,2,3.75
14144,6,15.0
12049,5,11.25
4612,2,3.75
26636,8,18.75
11651,4,7.5
12476,2,7.5
20761,5,11.25
37616,6,18.75
7946,2,3.75
25881,5,11.25
46947,9,18.75
19906,3,7.5
21256,3,7.5
44271,5,15.0
35084,5,11.25
24649,2,7.5
77051,7,22.5
13224,1,3.75
41851,5,11.25
88212,8,22.5
61029,7,15.0
62879,5,15.0
32414,4,7.5
33417,4,7.5
51222,4,11.25
70417,7,15.0
17992,2,3.75
94074,7,18.75
57784,5,11.25
99394,7,18.75
63032,4,11.25
86121,6,15.0
44394,3,7.5
45372,4,7.5
115981,10,18.75
48082,3,7.5
122840,8,18.75
225845,14,33.75
76718,5,11.25
79214,4,11.25
53474,2,7.5
82769,5,11.25
140599,8,18.75
114766,6,15.0
206412,9,26.25
89612,4,11.25
152312,8,18.75
92729,5,11.25
126293,7,15.0
129125,5,15.0
66283,2,7.5
134012,8,15.0
339291,17,37.5
138814,6,15.0
247546,11,26.25
252203,12,26.25
256348,9,26.25
75052,3,7.5
152590,6,15.0
38485,1,3.75
117937,4,11.25
120438,3,11.25
367469,15,33.75
83339,3,7.5
295522,10,26.25
430064,15,37.5
131614,4,11.25
266291,12,22.5
361356,9,30.0
137870,5,11.25
279330,10,22.5
189005,6,15.0
287435,10,22.5
97486,3,7.5
197483,5,15.0
405760,11,30.0
154729,4,11.25
418476,12,30.0
264276,7,18.75
160219,5,11.25
108242,3,7.5
164347,3,11.25
443295,13,30.0
280850,7,18.75
285417,6,18.75
231385,6,15.0
351841,6,22.5
237861,8,15.0
241034,7,15.0
366820,10,22.5
309805,8,18.75
251944,7,15.0
191201,4,11.25
452686,10,26.25
721465,16,41.25
597079,12,33.75
202141,4,11.25
476911,12,26.25
413773,9,22.5
280247,7,15.0
494464,12,26.25
214393,3,11.25
290082,4,15.0
293136,6,15.0
369974,8,18.75
300259,8,15.0
757272,13,37.5
614565,12,30.0
622142,11,30.0
550200,10,26.25
316867,6,15.0
399659,7,18.75
808620,16,37.5
574250,10,26.25
663898,11,30.0
671894,13,30.0
594468,11,26.25
517456,11,22.5
698318,11,30.0
706353,13,30.0
625159,11,26.25
634535,10,26.25
825008,15,33.75
742218,12,30.0
751912,13,30.0
949262,14,37.5
576687,11,22.5
875144,14,33.75
590993,7,22.5
497736,7,18.75
804938,14,30.0
407256,7,15.0
720706,10,26.25
416135,6,15.0
419423,7,15.0
531068,9,18.75
965177,12,33.75
867719,12,30.0
877497,13,30.0
885001,12,30.0
668134,8,22.5
1237043,17,41.25
454200,6,15.0
1040,6,17.0
4203,8,21.25
3684,3,12.75
4144,3,8.5
7260,4,12.75
5926,3,8.5
13518,6,17.0
8148,3,8.5
9532,3,8.5
21497,7,17.0
11470,4,8.5
25500,5,17.0
27759,5,17.0
45632,9,25.5
16405,4,8.5
35146,5,17.0
28357,5,12.75
39904,5,17.0
21132,4,8.5
59347,7,21.25
36622,5,12.75
64805,6,21.25
80360,8,25.5
27645,3,8.5
73807,7,21.25
29905,2,8.5
47200,3,12.75
48842,6,12.75
33553,2,8.5
16896,1,4.25
70124,7,17.0
108370,10,25.5
74737,6,17.0
19115,2,4.25
20011,1,4.25
61102,5,12.75
62825,5,12.75
129385,9,25.5
88142,6,17.0
45504,2,8.5
139619,9,25.5
72153,4,12.75
49467,3,8.5
225910,13,38.25
51786,2,8.5
53006,2,8.5
107609,5,17.0
82066,4,12.75
84060,5,12.75
57403,3,8.5
117516,7,17.0
89626,6,12.75
91612,3,12.75
62066,3,8.5
94524,4,12.75
128750,7,17.0
65795,2,8.5
133924,5,17.0
204416,10,25.5
173211,8,21.25
141768,5,17.0
108081,4,12.75
73932,2,8.5
149593,7,17.0
227175,10,25.5
116176,5,12.75
157484,5,17.0
161240,6,17.0
203804,7,21.25
250316,8,25.5
84895,3,8.5
430695,13,42.5
218687,8,21.25
221829,6,21.25
181000,5,17.0
45713,2,4.25
233137,7,21.25
189113,5,17.0
336632,10,29.75
48399,1,4.25
297193,8,25.5
200203,6,17.0
202578,6,17.0
360566,14,29.75
52471,1,4.25
105616,3,8.5
214394,6,17.0
162160,3,12.75
218940,6,17.0
166629,5,12.75
392512,12,29.75
342711,8,25.5
289311,8,21.25
58545,1,4.25
178027,5,12.75
541895,16,38.25
305022,7,21.25
308986,7,21.25
378176,9,25.5
381820,8,25.5
647706,14,42.5
524477,13,34.0
597786,10,38.25
134474,3,8.5
476137,10,29.75
138456,2,8.5
209196,3,12.75
354500,7,21.25
214753,4,12.75
363491,7,21.25
146253,4,8.5
667561,9,38.25
374224,7,21.25
302970,6,17.0
384580,8,21.25
310501,5,17.0
157169,2,8.5
555386,12,29.75
239935,4,12.75
323630,6,17.0
491204,9,25.5
745978,12,38.25
419156,7,21.25
170691,2,8.5
517635,9,25.5
696622,13,34.0
352346,8,17.0
447515,6,21.25
907981,15,42.5
549148,7,25.5
742634,11,34.0
564668,9,25.5
1614580,21,72.25
383760,6,17.0
680733,9,29.75
689360,10,29.75
994016,14,42.5
1106002,16,46.75
305181,3,12.75
927438,13,38.25
311199,5,12.75
737222,9,29.75
636917,7,25.5
429149,7,17.0
759777,10,29.75
436654,5,17.0
552772,6,21.25
1004796,13,38.25
901224,13,34.0
681346,9,25.5
1097,6,10.0
1276,3,5.0
6522,7,12.5
5785,5,7.5
5196,3,5.0
14574,8,12.5
3624,2,2.5
8402,3,5.0
4785,1,2.5
10437,3,5.0
23466,6,10.0
19166,5,7.5
21165,5,7.5
22739,4,7.5
40500,6,12.5
26110,5,7.5
28252,6,7.5
69555,10,17.5
21209,3,5.0
56377,7,12.5
35159,3,7.5
24461,4,5.0
64174,8,12.5
92990,10,17.5
28212,4,5.0
43688,5,7.5
30367,3,5.0
94475,11,15.0
48426,5,7.5
100252,12,15.0
34108,4,5.0
35173,4,5.0
54178,5,7.5
93666,7,12.5
19567,1,2.5
39864,3,5.0
203882,14,25.0
64414,6,7.5
43958,3,5.0
90722,5,10.0
70049,6,7.5
191338,11,20.0
24717,1,2.5
125674,6,12.5
127932,8,12.5
79056,5,7.5
134188,6,12.5
110028,6,10.0
140184,6,12.5
201653,8,17.5
29268,1,2.5
59834,4,5.0
30773,1,2.5
186647,8,15.0
31875,2,2.5
128959,6,10.0
65715,3,5.0
200916,10,15.0
238832,12,17.5
173550,8,12.5
247428,9,17.5
108447,4,7.5
73382,3,5.0
299211,12,20.0
76177,4,5.0
271727,11,17.5
157271,6,10.0
161127,4,10.0
82028,3,5.0
373424,15,22.5
169533,8,10.0
258413,7,15.0
174122,6,10.0
178255,6,10.0
135695,3,7.5
137349,4,7.5
139802,4,7.5
284428,9,15.0
335445,9,17.5
97393,3,5.0
148605,4,7.5
400389,12,20.0
203154,6,10.0
154406,4,7.5
261171,7,12.5
263704,8,12.5
214585,6,10.0
162772,5,7.5
443405,14,20.0
168347,4,7.5
114142,3,5.0
231659,6,10.0
176423,4,7.5
534448,13,22.5
301997,7,12.5
488466,14,20.0
247970,6,10.0
188066,3,7.5
255321,7,10.0
451090,11,17.5
197116,5,7.5
266017,5,10.0
268028,6,10.0
340692,8,12.5
275520,4,10.0
559002,12,20.0
353363,7,12.5
644838,14,22.5
507810,8,17.5
366316,9,12.5
222511,5,7.5
449885,10,15.0
379105,7,12.5
384158,8,12.5
311510,8,10.0
470833,10,15.0
316880,6,10.0
240107,4,7.5
890578,19,27.5
490781,9,15.0
912890,16,27.5
673830,12,20.0
170248,2,5.0
947092,16,27.5
436770,7,12.5
705034,13,20.0
535718,10,15.0
454506,6,12.5
275061,6,7.5
1020167,16,27.5
564204,10,15.0
760325,11,20.0
1053165,17,27.5
584770,9,15.0
393606,7,10.0
696634,10,17.5
705064,9,17.5
1019461,14,25.0
617538,8,15.0
623856,10,15.0
526654,7,12.5
637386,9,15.0
321051,4,7.5
650250,8,15.0
656435,10,15.0
1216602,17,27.5
892552,13,20.0
449410,7,10.0
907994,14,20.0
1027,2,6.0
3816,6,15.0
7303,7,15.0
1963,2,3.0
9575,6,12.0
15601,9,15.0
11054,4,9.0
12291,3,9.0
18637,4,12.0
20784,7,12.0
29697,7,15.0
25412,6,12.0
6958,2,3.0
15319,3,6.0
41422,9,15.0
17705,3,6.0
47744,7,15.0
30252,4,9.0
84057,11,24.0
22292,4,6.0
35275,5,9.0
24767,3,6.0
63902,8,15.0
66837,7,15.0
14291,1,3.0
87029,6,18.0
75760,9,15.0
31814,2,6.0
16169,2,3.0
33095,2,6.0
34039,4,6.0
106197,8,18.0
54663,4,9.0
56249,5,9.0
118572,11,18.0
81971,7,12.0
105826,7,15.0
42938,4,6.0
66453,4,9.0
158992,13,21.0
93280,6,12.0
47639,4,6.0
75283,6,9.0
102763,7,12.0
26393,1,3.0
81100,5,9.0
55101,3,6.0
111864,6,12.0
114641,6,12.0
117353,6,12.0
59878,3,6.0
121945,6,12.0
31165,2,3.0
189904,11,18.0
128667,4,12.0
197153,9,18.0
100639,3,9.0
136976,7,12.0
138645,5,12.0
141681,5,12.0
71966,3,6.0
219272,10,18.0
224963,11,18.0
191323,5,15.0
232126,8,18.0
276324,8,21.0
320941,11,24.0
327718,12,24.0
124508,5,9.0
127343,4,9.0
258623,10,18.0
174717,4,12.0
222551,8,15.0
134845,6,9.0
91716,2,6.0
232391,7,15.0
283531,9,18.0
192086,4,12.0
194564,6,12.0
197677,5,12.0
199559,5,12.0
152062,5,9.0
102618,3,6.0
260360,8,15.0
106293,3,6.0
160577,5,9.0
216081,6,12.0
109408,2,6.0
278419,7,15.0
619394,13,33.0
285746,8,15.0
57482,1,3.0
292761,7,15.0
237898,6,12.0
483441,12,24.0
304297,7,15.0
558004,11,27.0
313901,6,15.0
510828,14,24.0
580681,14,27.0
262206,5,12.0
331373,9,15.0
403971,11,18.0
204729,5,9.0
345147,8,15.0
348853,8,15.0
424248,9,18.0
429325,9,18.0
580420,11,24.0
220319,4,9.0
371005,8,15.0
224678,5,9.0
531532,13,21.0
536459,8,21.0
777448,17,30.0
236021,4,9.0
158762,3,6.0
240084,4,9.0
487246,9,18.0
984194,14,36.0
665226,12,24.0
167825,3,6.0
594610,11,21.0
517827,10,18.0
874403,15,30.0
970324,16,33.0
894798,13,30.0
1086478,18,36.0
1102375,19,36.0
834656,15,27.0
658833,11,21.0
570244,10,18.0
1057894,16,33.0
583594,9,18.0
689344,10,21.0
497279,6,15.0
705384,13,21.0
712098,10,21.0
927642,12,27.0
415594,7,12.0
840608,13,24.0
424316,6,12.0
644239,10,18.0
865197,9,24.0
656937,9,18.0
442180,5,12.0
445821,7,12.0
674560,11,18.0
568834,8,15.0
980,5,7.5
3886,7,12.5
8203,8,15.0
13388,12,17.5
17668,9,17.5
18446,8,15.0
18128,7,12.5
4156,1,2.5
9210,2,5.0
26440,7,12.5
23006,5,10.0
31749,7,12.5
21190,6,7.5
30166,6,10.0
16159,2,5.0
61635,11,17.5
37577,6,10.0
29988,4,7.5
42907,8,10.0
22537,4,5.0
70663,8,15.0
48805,8,10.0
51095,7,10.0
67583,10,12.5
27985,4,5.0
29290,3,5.0
45737,5,7.5
47532,5,7.5
16150,1,2.5
83128,7,12.5
70413,6,10.0
72464,6,10.0
149475,12,20.0
134664,11,17.5
99215,6,12.5
122503,9,15.0
83839,6,10.0
21329,1,2.5
88056,5,10.0
136502,10,15.0
23394,2,2.5
119374,8,12.5
97805,7,10.0
175082,10,17.5
25750,1,2.5
105116,7,10.0
187434,10,17.5
137180,7,12.5
113245,8,10.0
147089,6,12.5
119235,6,10.0
60602,3,5.0
155318,10,12.5
95115,5,7.5
161807,6,12.5
131762,7,10.0
100713,4,7.5
136199,7,10.0
346997,14,25.0
212266,8,15.0
180606,9,12.5
293583,10,20.0
37620,1,2.5
228282,8,15.0
116414,4,7.5
78984,2,5.0
120551,6,7.5
163730,5,10.0
82632,3,5.0
253475,11,15.0
301462,8,17.5
131125,4,7.5
221966,6,12.5
180437,6,10.0
229221,7,12.5
233282,7,12.5
189566,6,10.0
240362,8,12.5
145899,4,7.5
147802,5,7.5
50078,2,2.5
203299,5,10.0
308560,8,15.0
260481,8,12.5
106193,3,5.0
213974,6,10.0
108207,3,5.0
383686,11,17.5
110948,3,5.0
336780,8,15.0
399526,11,17.5
462122,14,20.0
351748,9,15.0
356423,8,15.0
240845,6,10.0
244812,5,10.0
247692,6,10.0
188140,3,7.5
63646,1,2.5
258476,7,10.0
392366,12,15.0
530846,10,20.0
268236,4,10.0
544084,13,20.0
413467,8,15.0
418772,9,15.0
354507,8,12.5
287080,7,10.0
435298,7,15.0
512190,11,17.5
296150,4,10.0
375232,10,12.5
455947,8,15.0
383572,6,12.5
543040,10,17.5
235533,5,7.5
237564,4,7.5
400038,7,12.5
403692,9,12.5
1065698,20,32.5
663610,12,20.0
840884,17,25.0
767377,13,22.5
861737,15,25.0
436840,8,12.5
87968,1,2.5
625530,9,17.5
453035,9,12.5
734096,11,20.0
650067,11,17.5
656309,13,17.5
569334,7,15.0
288144,3,7.5
1263683,19,32.5
491460,7,12.5
497270,8,12.5
907182,15,22.5
713213,11,17.5
721224,9,17.5
311673,5,7.5
945729,12,22.5
530228,10,12.5
321907,4,7.5
975770,13,22.5
329083,5,7.5
553422,8,12.5
445972,4,10.0
1011573,11,22.5
795212,11,17.5
1084,9,18.0
3151,8,12.0
7666,9,18.0
7929,6,12.0
7535,6,9.0
2858,1,3.0
29325,13,24.0
8205,4,6.0
14106,5,9.0
5201,2,3.0
29268,7,15.0
24889,6,12.0
6806,2,3.0
30553,6,12.0
40721,8,15.0
45318,9,15.0
9165,2,3.0
20335,2,6.0
52256,9,15.0
44653,5,12.0
47826,8,12.0
12252,2,3.0
38465,5,9.0
53661,6,12.0
41705,4,9.0
44167,5,9.0
45202,4,9.0
78332,8,15.0
16255,1,3.0
49930,4,9.0
51552,6,9.0
53519,4,9.0
36264,4,6.0
93883,9,15.0
19322,2,3.0
119216,10,18.0
61049,4,9.0
104559,7,15.0
42979,3,6.0
110867,6,15.0
90922,4,12.0
46604,3,6.0
95383,5,12.0
49448,3,6.0
75529,5,9.0
102013,7,12.0
53088,4,6.0
27020,1,3.0
55869,3,6.0
114742,6,12.0
176327,10,18.0
149815,7,15.0
122167,7,12.0
155897,8,15.0
63057,2,6.0
32424,1,3.0
131106,5,12.0
133864,6,12.0
204636,7,18.0
207847,11,18.0
141401,5,12.0
71719,4,6.0
219616,11,18.0
149517,6,12.0
229168,9,18.0
231328,10,18.0
355113,15,27.0
202156,5,15.0
204749,7,15.0
249332,8,18.0
42634,1,3.0
42873,2,3.0
131135,5,9.0
134067,5,9.0
92365,2,6.0
93227,3,6.0
189371,5,12.0
432184,16,27.0
194605,5,12.0
246948,8,15.0
299754,9,18.0
151818,3,9.0
256891,10,15.0
260222,8,15.0
211538,7,12.0
160386,3,9.0
53994,1,3.0
164073,4,9.0
498821,14,27.0
393010,13,21.0
342307,10,18.0
230824,7,12.0
409803,10,21.0
237109,5,12.0
361370,7,18.0
243683,6,12.0
248543,7,12.0
188399,4,9.0
447761,10,21.0
129068,2,6.0
199380,5,9.0
268598,5,12.0
479100,11,21.0
206512,5,9.0
210071,4,9.0
565537,13,24.0
429978,9,18.0
578884,14,24.0
219600,5,9.0
370856,8,15.0
450679,8,18.0
454638,7,18.0
461077,10,18.0
465462,10,18.0
628296,12,24.0
158185,3,6.0
400550,7,15.0
566311,9,21.0
409358,9,15.0
747592,15,27.0
420264,8,15.0
766277,13,27.0
258428,4,9.0
959672,17,33.0
617042,11,21.0
357794,7,12.0
905732,14,30.0
550812,9,18.0
370905,5,12.0
94402,1,3.0
570052,8,18.0
671605,11,21.0
390738,8,12.0
294146,6,9.0
299169,4,9.0
704780,11,21.0
1018151,14,30.0
515473,8,15.0
832254,12,24.0
525720,6,15.0
1169252,14,33.0
642921,9,18.0
433774,6,12.0
1093467,14,30.0
775010,9,21.0
334846,4,9.0
1237776,16,33.0
453061,6,12.0
1384,5,10.0
6955,11,20.0
11788,13,20.0
13433,10,17.5
7598,5,7.5
15170,8,12.5
15083,5,10.0
12330,4,7.5
46841,16,25.0
21439,5,10.0
29136,8,12.5
18955,4,7.5
42861,10,15.0
46393,9,15.0
58083,10,17.5
35194,4,10.0
19010,3,5.0
39620,5,10.0
21018,3,5.0
33577,4,7.5
82674,13,17.5
38377,5,7.5
13602,1,2.5
97930,11,17.5
72195,8,12.5
45464,6,7.5
110440,10,17.5
32443,3,5.0
66774,6,10.0
85746,6,12.5
88207,9,12.5
90802,7,12.5
111695,9,15.0
154508,9,20.0
59325,3,7.5
61485,4,7.5
84596,6,10.0
64360,5,7.5
132197,11,15.0
113719,9,12.5
69690,3,7.5
119069,7,12.5
171866,11,17.5
25242,2,2.5
153987,10,15.0
131187,7,12.5
53614,3,5.0
191899,9,17.5
139575,9,12.5
144144,8,12.5
146734,9,12.5
91612,4,7.5
62019,4,5.0
126125,7,10.0
64456,3,5.0
131312,8,10.0
167818,9,12.5
136744,5,10.0
243301,8,17.5
212733,9,15.0
180004,6,12.5
146829,6,10.0
74876,4,5.0
190790,8,12.5
193360,6,12.5
197399,7,12.5
201066,8,12.5
245031,11,15.0
207258,5,12.5
212392,8,12.5
129543,4,7.5
87827,4,5.0
354941,10,20.0
135624,4,7.5
182949,5,10.0
139684,5,7.5
189257,5,10.0
432376,15,22.5
97644,2,5.0
345824,9,17.5
99947,4,5.0
152127,5,7.5
153923,4,7.5
312375,12,15.0
370009,11,17.5
160005,4,7.5
162032,4,7.5
274046,9,12.5
110816,4,5.0
393517,10,17.5
170263,4,7.5
577934,13,25.0
586123,13,25.0
178246,6,7.5
483099,13,20.0
244434,7,10.0
432541,10,17.5
503426,12,20.0
255373,7,10.0
387637,8,15.0
327834,9,12.5
531024,13,20.0
605424,17,22.5
612917,13,22.5
414416,8,15.0
766602,17,27.5
281846,7,10.0
431024,12,15.0
725762,15,25.0
220024,5,7.5
370954,9,12.5
224653,5,7.5
530675,11,17.5
383308,8,12.5
387608,10,12.5
471941,7,15.0
476044,7,15.0
480839,9,15.0
648240,12,20.0
984432,17,30.0
664800,13,20.0
924375,16,27.5
766926,13,22.5
516841,10,15.0
874658,15,25.0
705950,11,20.0
982909,16,27.5
906546,16,25.0
732522,15,20.0
648495,9,17.5
657923,12,17.5
475661,8,12.5
769432,13,20.0
778206,12,20.0
393956,5,10.0
1191751,16,30.0
702587,13,17.5
815815,12,20.0
618807,10,15.0
208265,4,5.0
1052097,15,25.0
318263,5,7.5
643980,11,15.0
540867,7,12.5
546469,10,12.5
1217706,13,27.5
669616,8,15.0
338517,4,7.5
454446,7,10.0
745,6,12.0
4183,8,15.0
4313,4,9.0
9971,7,15.0
12145,7,15.0
6005,4,6.0
17861,8,15.0
7807,3,6.0
27933,10,18.0
16123,4,9.0
34657,10,18.0
13103,3,6.0
41220,7,18.0
15269,2,6.0
17634,3,6.0
18713,4,6.0
80068,13,24.0
42417,7,12.0
55717,7,15.0
23666,2,6.0
24613,4,6.0
89855,11,21.0
80173,9,18.0
56701,6,12.0
15006,1,3.0
15585,2,3.0
97587,11,18.0
33244,4,6.0
68722,5,12.0
140255,14,24.0
90945,7,15.0
75320,6,12.0
96776,7,15.0
119515,8,18.0
101562,9,15.0
83560,4,12.0
21248,2,3.0
132615,8,18.0
113677,9,15.0
93153,6,12.0
72195,5,9.0
73161,4,9.0
49864,2,6.0
25461,2,3.0
52053,3,6.0
80784,6,9.0
164597,9,18.0
196501,10,21.0
57701,2,6.0
117183,5,12.0
89906,5,9.0
60799,4,6.0
279110,13,27.0
31615,2,3.0
128227,5,12.0
163990,7,15.0
66940,3,6.0
237662,13,21.0
69297,3,6.0
354838,15,30.0
108614,5,9.0
109837,3,9.0
262042,11,21.0
151989,5,12.0
77058,2,6.0
236474,9,18.0
442045,17,33.0
122569,4,9.0
125524,5,9.0
168714,6,12.0
172463,5,12.0
174430,6,12.0
177320,6,12.0
135455,6,9.0
321785,11,21.0
279073,9,18.0
95024,2,6.0
192083,5,12.0
194836,7,12.0
197457,6,12.0
300053,9,18.0
101846,3,6.0
153934,5,9.0
156458,6,9.0
158416,5,9.0
214664,6,12.0
108087,2,6.0
273459,7,15.0
332279,11,18.0
225004,5,12.0
342692,8,18.0
231357,6,12.0
410618,11,21.0
416274,12,21.0
301995,7,15.0
182274,4,9.0
372183,9,18.0
377927,8,18.0
318872,7,15.0
452801,12,21.0
260976,6,12.0
265758,5,12.0
134696,3,6.0
408873,8,18.0
275758,7,12.0
349610,8,15.0
424161,9,18.0
429930,10,18.0
435268,6,18.0
219867,5,9.0
592547,11,24.0
299050,5,12.0
228065,4,9.0
229738,5,9.0
310857,6,12.0
314268,6,12.0
158850,4,6.0
399843,8,15.0
727358,15,27.0
410361,8,15.0
830899,14,30.0
419580,6,15.0
766500,11,27.0
949116,18,33.0
698395,11,24.0
263841,4,9.0
893159,16,30.0
724960,13,24.0
825156,13,27.0
741416,14,24.0
468112,7,15.0
475593,6,15.0
288181,5,9.0
583749,9,18.0
590542,11,18.0
1094682,18,33.0
905790,14,27.0
611510,9,18.0
823043,10,24.0
521072,8,15.0
841039,11,24.0
954668,15,27.0
643735,8,18.0
540574,8,15.0
984155,13,27.0
552983,7,15.0
1004204,14,27.0
450351,5,12.0
567439,8,15.0
1261,5,10.0
4187,8,15.0
7006,8,12.5
3606,2,5.0
17443,9,17.5
11538,5,10.0
17953,10,12.5
28320,12,17.5
14448,4,7.5
21445,6,10.0
18164,6,7.5
19102,5,7.5
48666,11,17.5
7752,2,2.5
40492,8,12.5
9109,1,2.5
27969,5,7.5
39890,4,10.0
32071,5,7.5
55592,9,12.5
82067,10,17.5
36915,6,7.5
13084,1,2.5
40313,5,7.5
27712,2,5.0
29132,4,5.0
30872,2,5.0
47319,6,7.5
16295,2,2.5
49938,4,7.5
50942,5,7.5
70174,7,10.0
126858,10,17.5
93802,9,12.5
57604,5,7.5
59650,4,7.5
40852,2,5.0
63124,5,7.5
63923,4,7.5
66301,5,7.5
22566,1,2.5
186146,13,20.0
95009,7,10.0
48617,3,5.0
125120,7,12.5
128426,7,12.5
78825,5,7.5
53838,3,5.0
27485,1,2.5
56021,3,5.0
200750,10,17.5
29395,1,2.5
29663,1,2.5
61025,2,5.0
186014,10,15.0
63293,3,5.0
97082,5,7.5
98989,3,7.5
